name,composer,genre,key,year,instruments,details_url,tags,catalogue_code,file_urls,raw_file_path,source_url,processed_file_path
March of the Wooden Soldiers,P. I. Tchaikovsky,March,D major, ,Piano,piece-info.cgi?id=1806,,"Op. 39, No. 5",http://www.mutopiaproject.org/ftp/TchaikovskyPI/O39/05MarchOfTheWoodenSoldiers/05MarchOfTheWoodenSoldiers.mid,data/files_mutopia/30808007d64591c57e6998cd5508912dc630e4f5.mid,http://www.mutopiaproject.org/ftp/TchaikovskyPI/O39/05MarchOfTheWoodenSoldiers/05MarchOfTheWoodenSoldiers.mid,data/normalized/30808007d64591c57e6998cd5508912dc630e4f5.xml
Old French Song,P. I. Tchaikovsky,Classical,g minor,1878,Piano,piece-info.cgi?id=2080,,"Op. 39, No. 16",http://www.mutopiaproject.org/ftp/TchaikovskyPI/O39/16OldFrenchSong/16OldFrenchSong.mid,data/files_mutopia/01ac435205298048ba529eedd9b2d30a15f1c949.mid,http://www.mutopiaproject.org/ftp/TchaikovskyPI/O39/16OldFrenchSong/16OldFrenchSong.mid,data/normalized/01ac435205298048ba529eedd9b2d30a15f1c949.xml
The Seasons: February,P. I. Tchaikovsky,Romantic,D major, ,Piano,piece-info.cgi?id=1398,,"O 37,2",http://www.mutopiaproject.org/ftp/TchaikovskyPI/O37/Tschaikowsky-op37.2/Tschaikowsky-op37.2.mid,data/files_mutopia/987b11295bbc0cc9fa06a9192204af8c2f6f8102.mid,http://www.mutopiaproject.org/ftp/TchaikovskyPI/O37/Tschaikowsky-op37.2/Tschaikowsky-op37.2.mid,data/normalized/987b11295bbc0cc9fa06a9192204af8c2f6f8102.xml
The Seasons: August,P. I. Tchaikovsky,Romantic,b minor, ,Piano,piece-info.cgi?id=803,,"O 37,8",http://www.mutopiaproject.org/ftp/TchaikovskyPI/O37/Tschaikowsky-op37.8/Tschaikowsky-op37.8.mid,data/files_mutopia/7999a9f69f0c10b0f84a1ceaaa50639ef55acf6e.mid,http://www.mutopiaproject.org/ftp/TchaikovskyPI/O37/Tschaikowsky-op37.8/Tschaikowsky-op37.8.mid,data/normalized/7999a9f69f0c10b0f84a1ceaaa50639ef55acf6e.xml
Doumka,P. I. Tchaikovsky,Romantic,c minor,1886,Piano,piece-info.cgi?id=341,,Op. 59,http://www.mutopiaproject.org/ftp/TchaikovskyPI/O59/dumka/dumka.mid,data/files_mutopia/ac557cd9873577bc8a2e9ebb7a1f6795980b1189.mid,http://www.mutopiaproject.org/ftp/TchaikovskyPI/O59/dumka/dumka.mid,data/normalized/ac557cd9873577bc8a2e9ebb7a1f6795980b1189.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 1",Traditional,Folk,g minor, ,Piano,piece-info.cgi?id=815,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.1/traditioner_af_swenska_folk_dansar.1.1.mid,data/files_mutopia/3e0adaec1525c4a38143f0392ac604c04f7ebbad.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.1/traditioner_af_swenska_folk_dansar.1.1.mid,data/normalized/3e0adaec1525c4a38143f0392ac604c04f7ebbad.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 2",Traditional,Folk,F major, ,Piano,piece-info.cgi?id=820,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.2/traditioner_af_swenska_folk_dansar.1.2.mid,data/files_mutopia/2f79701e32c1d9a3bb5c378ce05e8ee7f3a596ca.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.2/traditioner_af_swenska_folk_dansar.1.2.mid,data/normalized/2f79701e32c1d9a3bb5c378ce05e8ee7f3a596ca.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 3",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=823,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.3/traditioner_af_swenska_folk_dansar.1.3.mid,data/files_mutopia/f497e1de33d1d6e17a6195f71a5cfe07d1f341a7.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.3/traditioner_af_swenska_folk_dansar.1.3.mid,data/normalized/f497e1de33d1d6e17a6195f71a5cfe07d1f341a7.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 4",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=826,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.4/traditioner_af_swenska_folk_dansar.1.4.mid,data/files_mutopia/2c8274dd4f31418792bdf6894c2d552dcffc02bf.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.4/traditioner_af_swenska_folk_dansar.1.4.mid,data/normalized/2c8274dd4f31418792bdf6894c2d552dcffc02bf.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 5",Traditional,Folk,F major, ,Piano,piece-info.cgi?id=827,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.5/traditioner_af_swenska_folk_dansar.1.5.mid,data/files_mutopia/c594e22f00e928d5eba331d653e2ae0c0428361c.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.5/traditioner_af_swenska_folk_dansar.1.5.mid,data/normalized/c594e22f00e928d5eba331d653e2ae0c0428361c.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 7",Traditional,Folk,g minor, ,Piano,piece-info.cgi?id=829,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.7/traditioner_af_swenska_folk_dansar.1.7.mid,data/files_mutopia/3e2153a5d39f420551bb69392f72375d43a8dc0d.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.7/traditioner_af_swenska_folk_dansar.1.7.mid,data/normalized/3e2153a5d39f420551bb69392f72375d43a8dc0d.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 10",Traditional,Folk,C major, ,Piano,piece-info.cgi?id=816,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.10/traditioner_af_swenska_folk_dansar.1.10.mid,data/files_mutopia/1a805b2ec69397edc984a8a0b8e78602975c4fd2.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.10/traditioner_af_swenska_folk_dansar.1.10.mid,data/normalized/1a805b2ec69397edc984a8a0b8e78602975c4fd2.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 8",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=830,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.8/traditioner_af_swenska_folk_dansar.1.8.mid,data/files_mutopia/baee3e19d9ef2fcc071d973ca138d4ecd4ef5045.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.8/traditioner_af_swenska_folk_dansar.1.8.mid,data/normalized/baee3e19d9ef2fcc071d973ca138d4ecd4ef5045.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 9",Traditional,Folk,F major, ,Piano,piece-info.cgi?id=831,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.9/traditioner_af_swenska_folk_dansar.1.9.mid,data/files_mutopia/c42fee47047ff2d53314ed6d0295597bc25ba3c6.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.9/traditioner_af_swenska_folk_dansar.1.9.mid,data/normalized/c42fee47047ff2d53314ed6d0295597bc25ba3c6.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 11",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=817,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.11/traditioner_af_swenska_folk_dansar.1.11.mid,data/files_mutopia/d1909ba54fe138e33466d3a3c9c00463ced3df16.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.11/traditioner_af_swenska_folk_dansar.1.11.mid,data/normalized/d1909ba54fe138e33466d3a3c9c00463ced3df16.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 12",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=818,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.12/traditioner_af_swenska_folk_dansar.1.12.mid,data/files_mutopia/2a05ed58cbb3bd4e384ea04ced231b0b862e243e.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.12/traditioner_af_swenska_folk_dansar.1.12.mid,data/normalized/2a05ed58cbb3bd4e384ea04ced231b0b862e243e.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 13",Traditional,Folk,G major, ,Piano,piece-info.cgi?id=819,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.13/traditioner_af_swenska_folk_dansar.1.13.mid,data/files_mutopia/e1a5fbce35c2a6958aad518620f4dbd2e2210b09.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.13/traditioner_af_swenska_folk_dansar.1.13.mid,data/normalized/e1a5fbce35c2a6958aad518620f4dbd2e2210b09.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 6",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=828,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.6/traditioner_af_swenska_folk_dansar.1.6.mid,data/files_mutopia/7d8fa63f2536c51c7f0fbe194884a2d677c137ab.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.6/traditioner_af_swenska_folk_dansar.1.6.mid,data/normalized/7d8fa63f2536c51c7f0fbe194884a2d677c137ab.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 14",Traditional,Folk,g minor, ,Piano,piece-info.cgi?id=836,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.14/traditioner_af_swenska_folk_dansar.1.14.mid,data/files_mutopia/1910d0e52929d0c74a97b74e3e9803f16aad0c20.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.14/traditioner_af_swenska_folk_dansar.1.14.mid,data/normalized/1910d0e52929d0c74a97b74e3e9803f16aad0c20.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 17",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=858,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.17/traditioner_af_swenska_folk_dansar.1.17.mid,data/files_mutopia/4a206b14733db2ce78e18b74f9478d60631f9323.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.17/traditioner_af_swenska_folk_dansar.1.17.mid,data/normalized/4a206b14733db2ce78e18b74f9478d60631f9323.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 18",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=859,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.18/traditioner_af_swenska_folk_dansar.1.18.mid,data/files_mutopia/daedcd34a55048cd7d9651e84c6690ae54fb0a87.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.18/traditioner_af_swenska_folk_dansar.1.18.mid,data/normalized/daedcd34a55048cd7d9651e84c6690ae54fb0a87.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 19",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=860,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.19/traditioner_af_swenska_folk_dansar.1.19.mid,data/files_mutopia/23b707f38d8e26876496cd2a26ac56958a5e6885.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.19/traditioner_af_swenska_folk_dansar.1.19.mid,data/normalized/23b707f38d8e26876496cd2a26ac56958a5e6885.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 22",Traditional,Folk,G major, ,Piano,piece-info.cgi?id=821,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.22/traditioner_af_swenska_folk_dansar.1.22.mid,data/files_mutopia/5f27ba10aa42fe636d9734fd89588ab0777edbb6.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.22/traditioner_af_swenska_folk_dansar.1.22.mid,data/normalized/5f27ba10aa42fe636d9734fd89588ab0777edbb6.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 23",Traditional,Folk,G major, ,Piano,piece-info.cgi?id=822,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.23/traditioner_af_swenska_folk_dansar.1.23.mid,data/files_mutopia/c8bec6d47f986e890480a8c81e29473453be95e0.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.23/traditioner_af_swenska_folk_dansar.1.23.mid,data/normalized/c8bec6d47f986e890480a8c81e29473453be95e0.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 20",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=861,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.20/traditioner_af_swenska_folk_dansar.1.20.mid,data/files_mutopia/92021b93a32c421f7fc7fdd9fdf67ad634cc89a1.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.20/traditioner_af_swenska_folk_dansar.1.20.mid,data/normalized/92021b93a32c421f7fc7fdd9fdf67ad634cc89a1.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 16",Traditional,Folk,G major, ,Piano,piece-info.cgi?id=857,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.16/traditioner_af_swenska_folk_dansar.1.16.mid,data/files_mutopia/4278aa4596171a6bf098d3bc7987d4f861eec060.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.16/traditioner_af_swenska_folk_dansar.1.16.mid,data/normalized/4278aa4596171a6bf098d3bc7987d4f861eec060.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 15",Traditional,Folk,F major, ,Piano,piece-info.cgi?id=837,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.15/traditioner_af_swenska_folk_dansar.1.15.mid,data/files_mutopia/e7c57b958e575862704d79eeac1737edc59baf3a.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.15/traditioner_af_swenska_folk_dansar.1.15.mid,data/normalized/e7c57b958e575862704d79eeac1737edc59baf3a.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 26",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=862,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.26/traditioner_af_swenska_folk_dansar.1.26.mid,data/files_mutopia/c8e240743aa0f7e84549ae7599c0e513bd4cd549.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.26/traditioner_af_swenska_folk_dansar.1.26.mid,data/normalized/c8e240743aa0f7e84549ae7599c0e513bd4cd549.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 27",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=863,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.27/traditioner_af_swenska_folk_dansar.1.27.mid,data/files_mutopia/749b606217f0f41c4b922bfe1b693fe80d914fb9.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.27/traditioner_af_swenska_folk_dansar.1.27.mid,data/normalized/749b606217f0f41c4b922bfe1b693fe80d914fb9.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 31",Traditional,Folk,C major, ,Piano,piece-info.cgi?id=824,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.31/traditioner_af_swenska_folk_dansar.1.31.mid,data/files_mutopia/223908b7dfb6a71c16676abd405def0ad6299705.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.31/traditioner_af_swenska_folk_dansar.1.31.mid,data/normalized/223908b7dfb6a71c16676abd405def0ad6299705.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 30",Traditional,Folk,A major, ,Piano,piece-info.cgi?id=865,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.30/traditioner_af_swenska_folk_dansar.1.30.mid,data/files_mutopia/5fdb310cbcb385b543282a90170e6dfb398d5dd4.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.30/traditioner_af_swenska_folk_dansar.1.30.mid,data/normalized/5fdb310cbcb385b543282a90170e6dfb398d5dd4.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 34",Traditional,Folk,C major, ,Piano,piece-info.cgi?id=866,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.34/traditioner_af_swenska_folk_dansar.1.34.mid,data/files_mutopia/ce75109f6c15f1485770e52a6b09b2808919c5b3.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.34/traditioner_af_swenska_folk_dansar.1.34.mid,data/normalized/ce75109f6c15f1485770e52a6b09b2808919c5b3.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 33",Traditional,Folk,B- major, ,Piano,piece-info.cgi?id=825,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.33/traditioner_af_swenska_folk_dansar.1.33.mid,data/files_mutopia/d5094525bd1c15a3518e95bc0e1f844c256a8171.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.33/traditioner_af_swenska_folk_dansar.1.33.mid,data/normalized/d5094525bd1c15a3518e95bc0e1f844c256a8171.xml
"Traditioner af Swenska Folk-Dansar, 2nd part, nr 15",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=832,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.15/traditioner_af_swenska_folk_dansar.2.15.mid,data/files_mutopia/4e145334f0fe249412e711dbc825e5a09fd08941.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.15/traditioner_af_swenska_folk_dansar.2.15.mid,data/normalized/4e145334f0fe249412e711dbc825e5a09fd08941.xml
"Traditioner af Swenska Folk-Dansar, 2nd part, nr 27",Traditional,Folk,G major, ,Piano,piece-info.cgi?id=838,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.27/traditioner_af_swenska_folk_dansar.2.27.mid,data/files_mutopia/24beaae24494f7b9698e8e2f0b1d0b27152df77f.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.27/traditioner_af_swenska_folk_dansar.2.27.mid,data/normalized/24beaae24494f7b9698e8e2f0b1d0b27152df77f.xml
"Traditioner af Swenska Folk-Dansar, 2nd part, nr 30",Traditional,Folk,D major, ,Piano,piece-info.cgi?id=839,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.30/traditioner_af_swenska_folk_dansar.2.30.mid,data/files_mutopia/83f0ca5029f38f39e2ec30326329db127e455482.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.30/traditioner_af_swenska_folk_dansar.2.30.mid,data/normalized/83f0ca5029f38f39e2ec30326329db127e455482.xml
"Traditioner af Swenska Folk-Dansar, 1st part, nr 29",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=864,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.29/traditioner_af_swenska_folk_dansar.1.29.mid,data/files_mutopia/5f081192e886412d9a4ed2cad1b59faf82ac4b02.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.1.29/traditioner_af_swenska_folk_dansar.1.29.mid,data/normalized/5f081192e886412d9a4ed2cad1b59faf82ac4b02.xml
"Traditioner af Swenska Folk-Dansar, 2nd part, nr 31",Traditional,Folk,B- major, ,Piano,piece-info.cgi?id=840,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.31/traditioner_af_swenska_folk_dansar.2.31.mid,data/files_mutopia/7692ca5e0a75c73a3438e1e2a216cca6b1ad1b7f.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.31/traditioner_af_swenska_folk_dansar.2.31.mid,data/normalized/7692ca5e0a75c73a3438e1e2a216cca6b1ad1b7f.xml
"Traditioner af Swenska Folk-Dansar, 2nd part, nr 36",Traditional,Folk,C major, ,Piano,piece-info.cgi?id=867,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.36/traditioner_af_swenska_folk_dansar.2.36.mid,data/files_mutopia/dee843c0b7bd51017f84d8071c88ce53f7024a0c.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.2.36/traditioner_af_swenska_folk_dansar.2.36.mid,data/normalized/dee843c0b7bd51017f84d8071c88ce53f7024a0c.xml
"Traditioner af Swenska Folk-Dansar, 3rd part, nr 1",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=868,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.1/traditioner_af_swenska_folk_dansar.3.1.mid,data/files_mutopia/3f0bc12453f9df767d8d3802833642d35aa9516b.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.1/traditioner_af_swenska_folk_dansar.3.1.mid,data/normalized/3f0bc12453f9df767d8d3802833642d35aa9516b.xml
"Traditioner af Swenska Folk-Dansar, 3rd part, nr 5",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=878,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.5/traditioner_af_swenska_folk_dansar.3.5.mid,data/files_mutopia/9bb6bd5488d8cd24be2714262512d9b3239cb336.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.5/traditioner_af_swenska_folk_dansar.3.5.mid,data/normalized/9bb6bd5488d8cd24be2714262512d9b3239cb336.xml
"Traditioner af Swenska Folk-Dansar, 3rd part, nr 2",Traditional,Folk,g minor, ,Piano,piece-info.cgi?id=843,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.2/traditioner_af_swenska_folk_dansar.3.2.mid,data/files_mutopia/5d22c6e931eb631904f42c2900717f31a7da8b19.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.2/traditioner_af_swenska_folk_dansar.3.2.mid,data/normalized/5d22c6e931eb631904f42c2900717f31a7da8b19.xml
"Traditioner af Swenska Folk-Dansar, 3rd part, nr 4",Traditional,Folk,g minor, ,Piano,piece-info.cgi?id=877,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.4/traditioner_af_swenska_folk_dansar.3.4.mid,data/files_mutopia/3598ec42f14af24493c577bf12468e0c37c4f103.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.4/traditioner_af_swenska_folk_dansar.3.4.mid,data/normalized/3598ec42f14af24493c577bf12468e0c37c4f103.xml
"Traditioner af Swenska Folk-Dansar, 3rd part, nr 3",Traditional,Folk,d minor, ,Piano,piece-info.cgi?id=848,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.3/traditioner_af_swenska_folk_dansar.3.3.mid,data/files_mutopia/6448f535c47ad18b71df11d9fe4687e410afaa6d.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.3/traditioner_af_swenska_folk_dansar.3.3.mid,data/normalized/6448f535c47ad18b71df11d9fe4687e410afaa6d.xml
"Traditioner af Swenska Folk-Dansar, 3rd part, nr 6",Traditional,Folk,a minor, ,Piano,piece-info.cgi?id=879,, ,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.6/traditioner_af_swenska_folk_dansar.3.6.mid,data/files_mutopia/241477e9fdcfb586e3c3c7d4813adab7f74c3067.mid,http://www.mutopiaproject.org/ftp/Traditional/traditioner_af_swenska_folk_dansar.3.6/traditioner_af_swenska_folk_dansar.3.6.mid,data/normalized/241477e9fdcfb586e3c3c7d4813adab7f74c3067.xml
